name	x_center	y_center	width	height	score	sf_confirmed	label	pyramid	level	network_idx	kp_col	kp_row	kp_anchor	classifier_index	pre_classified_subclass	pre_classified_score	class_left_id	d3_separation	class_right_id	x_l	y_lt	y_lb	x_s	y_st	y_sb	x_r	y_rt	y_rb	is_truncated	is_occluded	roof_cut	filtering_score	is_side_truncated	is_bottom_truncated	is_top_truncated	out_of_bounds	crop_x_center	crop_y_center	crop_width	crop_height	l_label	r_label
1697708686132934	1008.8018189999999	911.691284	1141.9372560000002	557.131042	96.615601	1	2004	5	5	0	10	10	3	255	-1	-1.0	0	665.291931	1	437.833191	633.679565	1181.396606	665.291931	629.101013	1190.256836	1579.770508	636.5968019999999	1134.720947	0	0	4.02476	0.9661559999999999	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708686132934	2620.6247559999997	1108.825439	347.129974	280.476379	95.667473	1	2001	5	2	0	57	24	3	255	-1	-1.0	2	2741.692627	1	2447.059814	968.738342	1246.64624	2741.692627	967.3717039999999	1249.063721	2794.189697	969.6518550000001	1232.032104	0	0	1.215567	0.956675	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686132934	2123.67041	1029.603882	249.78447000000003	130.688446	94.13314100000001	1	2001	5	2	0	46	22	3	255	-1	-1.0	0	2112.865967	1	1998.778198	964.3735960000001	1093.126465	2112.865967	963.427734	1094.94812	2248.5625	964.977844	1083.45874	0	0	0.8319409999999999	0.9413309999999999	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708686132934	3251.300781	1065.5842289999998	165.93864399999998	117.991104	91.51287099999999	1	2001	5	5	0	35	11	0	255	-1	-1.0	2	3312.860596	1	3168.331299	1006.644653	1123.682007	3312.860596	1006.1457519999999	1124.579834	3334.27002	1006.9752199999999	1118.391724	0	0	0.44286099999999995	0.9151290000000001	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686132934	2879.346191	1021.562927	106.662598	60.601501	86.55654100000001	1	2001	5	2	0	63	22	0	255	-1	-1.0	0	2889.3283690000003	1	2826.014893	991.318481	1050.962158	2889.3283690000003	990.845581	1051.8636470000001	2932.67749	991.6224369999999	1046.099976	0	0	0.41657799999999995	0.8655649999999999	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708686132934	3336.084473	1032.494873	66.22833299999999	58.222846999999994	81.611343	1	2001	5	2	0	73	22	0	255	-1	-1.0	2	3362.8232420000004	1	3302.970215	1003.399902	1061.3400880000002	3362.8232420000004	1003.252136	1061.606201	3369.198486	1003.497864	1059.772949	0	0	0.131219	0.816113	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686466593	2374.238037	1105.448486	299.829468	249.94834900000004	96.25676700000001	1	2001	5	2	0	52	24	3	255	-1	-1.0	2	2485.940674	1	2224.3232420000004	980.5832519999999	1228.678955	2485.940674	979.599243	1230.422607	2524.152588	981.240356	1218.1665039999998	0	0	0.874994	0.962568	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686466593	1620.838623	1045.6040039999998	325.77999900000003	158.87695300000001	94.11153399999999	1	2001	5	2	0	35	23	3	255	-1	-1.0	0	1590.513794	1	1457.948608	966.310608	1122.721069	1590.513794	965.1070560000001	1125.04248	1783.7285160000001	967.0788570000001	1110.429321	0	0	1.058414	0.9411149999999999	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708686466593	416.981262	886.152527	789.01123	776.998291	89.912132	1	2004	5	10	0	2	4	1	255	-1	-1.0	1	716.2284549999999	0	22.47563	500.98858600000005	1221.286987	716.2284549999999	493.782928	1274.651611	811.4868769999999	498.188446	1266.089233	1	0	3.8704389999999997	0.899121	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708686466593	2885.98291	1063.111694	141.029663	102.184639	89.35883299999999	1	2001	5	2	0	63	23	0	255	-1	-1.0	2	2954.03125	1	2815.4682620000003	1012.025635	1114.1032710000002	2954.03125	1011.9699099999999	1114.203979	2956.497803	1012.0625	1113.513916	0	0	0.04942	0.8935879999999999	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686466593	2196.7036129999997	1029.560791	136.33895900000002	81.885452	82.488548	1	2001	5	2	0	48	22	2	255	-1	-1.0	0	2212.962891	1	2128.533936	988.695496	1069.263672	2212.962891	988.041443	1070.50354	2264.873047	989.117065	1062.5177	0	0	0.576615	0.8248850000000001	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708686466593	2511.941895	1032.240601	51.831207	66.233597	68.930557	1	2001	5	2	0	55	22	0	255	-1	-1.0	2	2510.930664	1	2486.0263670000004	999.1529539999999	1064.8905029999999	2510.930664	998.9093630000001	1065.357422	2537.857666	999.309082	1062.393677	0	0	0.214419	0.6893060000000001	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686466593	2950.880615	1033.716675	52.288513	50.63427	58.770649	1	2001	5	2	0	64	22	0	255	-1	-1.0	2	2960.020752	1	2924.736328	1008.434265	1058.476807	2960.020752	1008.134216	1059.033813	2977.024902	1008.6299439999999	1055.345459	0	0	0.265341	0.587707	0	0	0	0	0.0	0.0	0.0	0.0	BACK	SIDE
1697708686466593	433.42050199999994	935.897583	432.94207800000004	543.990173	41.774646999999995	1	2004	5	5	0	4	10	0	255	-1	-1.0	1	216.94947799999997	1	216.94947799999997	663.902466	1207.8927	216.94947799999997	663.902466	1207.8927	649.891541	663.902466	1207.8927	0	0	0.0	0.417746	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	SIDE
1697708699466541	1868.208618	1053.256592	130.477173	122.684898	91.367653	1	2001	5	2	0	40	23	2	255	-1	-1.0	2	1802.970093	2	1802.970093	991.914124	1114.598999	1802.970093	991.914124	1114.598999	1933.4472660000001	991.914124	1114.598999	0	0	0.0	0.9136770000000001	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708699466541	2123.845947	1057.862793	174.550781	119.02633700000001	91.09423100000001	1	2001	5	2	0	46	23	2	255	-1	-1.0	1	2079.099854	2	2036.570679	999.1311039999999	1104.8688960000002	2079.099854	997.454773	1117.375977	2211.121338	998.462585	1115.56665	0	0	0.8947709999999999	0.910942	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708699466541	1685.346191	1043.985718	63.815575	44.68483	68.74202	1	2001	5	2	0	36	23	0	255	-1	-1.0	1	1666.6286619999998	0	1653.438354	1021.8762820000001	1062.599365	1666.6286619999998	1021.3762820000001	1066.328125	1717.253906	1021.6772460000001	1065.785034	0	0	0.266984	0.68742	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708699466541	1774.796631	1043.189575	59.366797999999996	45.211487	66.75811800000001	1	2001	5	2	0	38	23	0	255	-1	-1.0	1	1750.136353	0	1745.113281	1020.671509	1064.3948970000001	1750.136353	1020.4836429999999	1065.79541	1804.480103	1020.5968019999999	1065.590942	0	0	0.100297	0.6675810000000001	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708699466541	3154.203125	1037.223999	379.096527	207.486023	40.333183	1	2004	5	5	0	34	11	0	255	-1	-1.0	1	3167.790039	0	2964.655029	934.69104	1121.606201	3167.790039	932.07959	1140.967041	3343.751465	933.672424	1137.904785	0	0	1.401438	0.403332	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708699799719	2116.091309	1073.601318	169.781799	116.92646	91.436729	1	2001	5	2	0	46	23	0	255	-1	-1.0	1	2064.613281	2	2031.200439	1015.751709	1122.248047	2064.613281	1014.435913	1132.064697	2200.982178	1015.22699	1130.644409	0	0	0.7023050000000001	0.914367	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708699799719	1849.44812	1063.498291	141.381561	131.24371299999999	90.05297900000001	1	2001	5	5	0	20	11	0	255	-1	-1.0	2	1778.757324	2	1778.757324	997.876526	1129.120239	1778.757324	997.876526	1129.120239	1920.138916	997.876526	1129.120239	0	0	0.0	0.9005299999999999	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708699799719	1676.393311	1052.6032710000002	56.09767900000001	44.772034000000005	72.836205	1	2001	5	2	0	36	23	0	255	-1	-1.0	1	1655.181274	0	1648.344482	1030.3396	1073.032715	1655.181274	1030.077148	1074.989258	1704.442139	1030.234985	1074.704956	0	0	0.14006	0.728362	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708699799719	3587.9187009999996	1046.670654	472.78747599999997	346.268524	67.960411	1	2004	5	5	0	39	11	3	255	-1	-1.0	1	3729.195801	0	3351.524902	875.2161869999999	1192.929199	3729.195801	871.5889279999999	1219.804932	3824.3125	873.804077	1215.5219730000001	1	0	1.947423	0.679604	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	FRONT
1697708699799719	1753.87085	1050.517944	64.504852	43.479309	53.655579	1	2001	5	2	0	38	23	0	255	-1	-1.0	1	1737.622314	2	1721.6184079999998	1029.06311	1067.699585	1737.622314	1028.452026	1072.257568	1786.123291	1028.819702	1071.594482	0	0	0.326318	0.536556	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708699799719	2041.008911	1059.568237	46.009598	77.434845	52.561234	1	2001	5	2	0	44	23	0	255	-1	-1.0	1	2032.6547850000002	2	2018.004028	1021.076538	1094.675415	2032.6547850000002	1020.591675	1098.285767	2064.013672	1020.884399	1097.748779	0	0	0.25919899999999996	0.525612	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740133350	938.503967	1098.543945	621.6881099999999	365.140289	96.70699300000001	1	2001	5	10	0	5	6	0	255	-1	-1.0	0	1009.738525	1	627.659973	916.397583	1274.3359380000002	1009.738525	912.787598	1281.114136	1249.3480220000001	918.736572	1236.911865	0	0	3.18628	0.9670700000000001	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708740133350	205.142014	1182.893555	363.507141	313.609894	95.366501	1	2001	5	5	0	2	13	0	255	-1	-1.0	1	23.38843	1	23.38843	1026.088623	1339.698486	23.38843	1026.088623	1339.698486	386.895599	1026.088623	1339.698486	1	0	0.0	0.953665	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	SIDE
1697708740133350	2319.991943	1088.401245	309.40979	192.644119	94.58512900000001	1	2001	5	5	0	25	12	0	255	-1	-1.0	1	2255.854248	2	2165.286865	993.536682	1161.403564	2255.854248	990.40625	1184.723267	2474.696777	992.2945560000001	1181.276611	0	0	1.6729020000000001	0.945851	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740133350	1911.966675	1043.001099	110.69503799999998	94.13681	90.590652	1	2001	5	2	0	41	23	0	255	-1	-1.0	2	1856.6191410000001	2	1856.6191410000001	995.9327390000001	1090.06958	1856.6191410000001	995.9327390000001	1090.06958	1967.314209	995.9327390000001	1090.06958	0	0	0.0	0.905907	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708740133350	1335.3630369999998	1048.9223630000001	127.20623	82.769966	89.885536	1	2001	5	2	0	29	23	2	255	-1	-1.0	0	1354.3969730000001	1	1271.76001	1007.6156619999999	1089.055908	1354.3969730000001	1006.949524	1090.307495	1398.966187	1008.0473630000001	1082.1503910000001	0	0	0.58804	0.898855	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708740133350	1834.810791	1022.275635	57.878265	49.31694	67.060829	1	2004	5	2	0	40	22	0	255	-1	-1.0	2	1805.871582	2	1805.871582	997.617188	1046.934082	1805.871582	997.617188	1046.934082	1863.749878	997.617188	1046.934082	0	0	0.0	0.670608	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708740133350	1779.116821	1012.0538939999999	58.44635	53.376274	50.976437	1	2004	5	2	0	38	22	0	255	-1	-1.0	1	1759.8062739999998	2	1749.893677	985.545166	1035.8707279999999	1759.8062739999998	985.160278	1038.7420650000001	1808.339966	985.3917240000001	1038.325684	0	0	0.20548200000000003	0.509764	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740133350	1967.5222170000002	1021.2178960000001	46.871109000000004	55.828743	49.023563	1	2001	5	2	0	43	22	0	255	-1	-1.0	2	1944.0867920000003	2	1944.0867920000003	993.3035890000001	1049.132324	1944.0867920000003	993.3035890000001	1049.132324	1990.9580079999998	993.3035890000001	1049.132324	0	0	0.0	0.49023599999999995	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708740133350	2574.313477	986.4813839999999	74.389801	51.281319	47.925995	1	2001	5	2	0	56	21	0	255	-1	-1.0	1	2568.397461	2	2537.118652	961.0896	1008.1394650000001	2568.397461	960.552734	1012.1220089999999	2611.5083010000003	960.8797	1011.497864	0	0	0.28791300000000003	0.47926	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740466283	446.04171799999995	1199.822876	848.9174800000001	672.908508	96.098831	1	2001	5	10	0	2	6	0	255	-1	-1.0	1	21.58297	1	21.58297	863.3685300000001	1536.2771	21.58297	863.3685300000001	1536.2771	870.500427	863.3685300000001	1536.2771	1	0	0.0	0.960988	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	SIDE
1697708740466283	2331.978027	1092.147949	321.042938	200.251587	95.181839	1	2001	5	2	0	51	24	3	255	-1	-1.0	1	2274.462402	2	2171.456787	993.475342	1169.0214839999999	2274.462402	990.350281	1192.273682	2492.4995120000003	992.24054	1188.777832	0	0	1.671745	0.951818	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740466283	1209.321655	1067.718018	169.345673	96.862335	91.610962	1	2001	5	2	0	26	23	2	255	-1	-1.0	0	1227.283447	1	1124.648926	1019.384399	1114.586548	1227.283447	1018.560913	1116.14917	1293.994507	1019.9151	1106.097168	0	0	0.725911	0.9161100000000001	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708740466283	1913.7758789999998	1047.427368	107.853012	96.86222099999999	89.63421600000001	1	2001	5	2	0	41	23	2	255	-1	-1.0	2	1859.8493649999998	2	1859.8493649999998	998.996216	1095.858398	1859.8493649999998	998.996216	1095.858398	1967.702393	998.996216	1095.858398	0	0	0.0	0.896342	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708740466283	1776.746216	1019.6748660000001	57.427826	49.558182	62.154091	1	2004	5	2	0	38	22	0	255	-1	-1.0	1	1754.68689	2	1748.032227	995.014099	1042.561401	1754.68689	994.7602539999999	1044.453979	1805.4600829999997	994.9129640000001	1044.178589	0	0	0.135487	0.621541	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708740466283	1833.8367920000003	1008.369385	65.265312	73.960991	59.784271	1	2004	5	2	0	40	22	0	255	-1	-1.0	2	1801.204102	2	1801.204102	971.388916	1045.349976	1801.204102	971.388916	1045.349976	1866.469482	971.388916	1045.349976	0	0	0.0	0.597843	0	0	0	0	0.0	0.0	0.0	0.0	BACK	BACK
1697708740466283	2680.568848	981.897217	85.371323	52.292862	48.242908	1	2001	5	2	0	58	21	0	255	-1	-1.0	1	2667.263184	2	2637.8833010000003	956.0657960000001	1003.0049439999999	2667.263184	955.3873289999999	1008.0437009999999	2723.254639	955.7994380000001	1007.2668460000001	0	0	0.36346999999999996	0.482429	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708746799615	2283.322021	1085.7592769999999	301.639954	221.01058999999998	95.83431999999999	1	2001	5	5	0	25	12	1	255	-1	-1.0	1	2211.346436	2	2132.502197	976.810791	1171.357544	2211.346436	973.475098	1196.264526	2434.14209	975.476318	1192.7092289999998	0	0	1.7788970000000002	0.9583430000000001	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708746799615	2065.659424	1042.913452	139.300003	102.80776999999999	92.523003	1	2001	5	2	0	45	23	2	255	-1	-1.0	1	2036.3292239999998	2	1996.0096440000002	992.150696	1084.060181	2036.3292239999998	990.773621	1094.317383	2135.30957	991.6044919999999	1092.798706	0	0	0.735989	0.9252299999999999	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708746799615	1838.91748	1032.420044	99.517708	73.313713	87.893906	1	2001	5	2	0	40	22	0	255	-1	-1.0	1	1792.546753	2	1789.158691	995.8210449999999	1068.1503910000001	1792.546753	995.696777	1069.076904	1888.676392	995.771606	1068.941284	0	0	0.066388	0.8789389999999999	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708746799615	1906.4321289999998	1024.63916	61.67129499999999	52.65152	76.594368	1	2001	5	2	0	41	22	0	255	-1	-1.0	1	1879.592529	2	1875.596436	998.3839109999999	1049.839111	1879.592529	998.23291	1050.964966	1937.2678219999998	998.323853	1050.801025	0	0	0.080621	0.765944	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708746799615	931.757385	1026.441895	47.545509	115.72963700000001	75.146576	1	0	5	0	0	20	22	1	255	-1	-1.0	-1	907.98468	-1	907.98468	968.5770259999999	1084.3066410000001	907.98468	968.5770259999999	1084.3066410000001	955.5301509999999	968.5770259999999	1084.3066410000001	0	0	0.0	0.14644400000000002	0	0	0	0	0.0	0.0	0.0	0.0	NO_DIRECTION_CLASSIFICATION	NO_DIRECTION_CLASSIFICATION
1697708746799615	982.150818	1031.354126	52.218418	103.032646	47.999115	1	0	5	0	0	21	22	0	255	-1	-1.0	-1	956.0416869999999	-1	956.0416869999999	979.837769	1082.870361	956.0416869999999	979.837769	1082.870361	1008.260071	979.837769	1082.870361	0	0	0.0	0.03333	0	0	0	0	0.0	0.0	0.0	0.0	NO_DIRECTION_CLASSIFICATION	NO_DIRECTION_CLASSIFICATION
1697708746799615	1090.868164	1029.0469970000001	48.530502	99.570351	42.131371	1	0	5	0	0	23	22	1	255	-1	-1.0	-1	1066.602905	-1	1066.602905	979.26178	1078.8321529999998	1066.602905	979.26178	1078.8321529999998	1115.133301	979.26178	1078.8321529999998	0	0	0.0	0.008881	0	0	0	0	0.0	0.0	0.0	0.0	NO_DIRECTION_CLASSIFICATION	NO_DIRECTION_CLASSIFICATION
1697708747799683	2453.955078	1123.570801	461.22161900000003	311.67388900000003	96.224968	1	2001	5	2	0	53	24	3	255	-1	-1.0	1	2364.795654	2	2223.3442379999997	970.051147	1242.333252	2364.795654	965.0751339999999	1279.407837	2684.565918	968.0755	1273.942017	0	0	2.6587650000000003	0.96225	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708747799683	2116.18335	1053.4296880000002	167.14965800000002	129.299469	91.655884	1	2001	5	2	0	46	23	0	255	-1	-1.0	1	2071.154785	2	2032.608521	989.504333	1106.48877	2071.154785	987.951172	1118.079468	2199.758057	988.8843380000001	1116.409424	0	0	0.8287959999999999	0.916559	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708747799683	1847.889893	1040.0876460000002	113.32031200000002	89.738274	90.473473	1	2001	5	2	0	40	23	0	255	-1	-1.0	1	1798.234863	2	1791.229736	995.3424679999999	1082.970947	1798.234863	995.076233	1084.956665	1904.550049	995.23645	1084.6676029999999	0	0	0.142175	0.9047350000000001	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
1697708747799683	1503.498047	1015.3683470000001	63.940430000000006	52.190666	83.69547299999999	1	2003	5	2	0	32	22	0	255	-1	-1.0	0	1530.329956	1	1471.527832	989.2860109999999	1041.254883	1530.329956	989.170532	1041.463623	1535.4682619999999	989.3623050000001	1040.034302	0	0	0.102382	0.8369549999999999	0	0	0	0	0.0	0.0	0.0	0.0	FRONT	SIDE
1697708747799683	1945.68335	1028.473755	74.027252	65.65406800000001	82.061317	1	2001	5	2	0	42	22	0	255	-1	-1.0	1	1917.3647460000002	2	1908.6696780000002	995.8039550000001	1058.785034	1917.3647460000002	995.466736	1061.3007810000001	1982.6968989999998	995.6694949999999	1060.935913	0	0	0.180045	0.8206129999999999	0	0	0	0	0.0	0.0	0.0	0.0	SIDE	BACK
